16,0.017056,0.017338,0.017665,0.000026
17,0.083587,0.085555,0.088846,0.000291
18,0.030246,0.031190,0.034028,0.000067
19,0.045938,0.053283,0.057629,0.000448
20,0.019347,0.020363,0.022478,0.000070
21,0.030359,0.032148,0.036226,0.000109
22,0.030652,0.034033,0.049189,0.000150
23,0.057262,0.067278,0.072837,0.000943
24,0.026134,0.028563,0.036024,0.000071
25,0.021130,0.022864,0.027572,0.000216
26,0.036608,0.038284,0.042977,0.000266
27,0.035789,0.037759,0.043319,0.000293
28,0.035169,0.037611,0.042154,0.000217
29,0.084026,0.099743,0.121820,0.002403
30,0.029856,0.033021,0.043998,0.000343
31,0.111153,0.133812,0.233083,0.003027
32,0.027015,0.028211,0.031896,0.000271
33,0.039877,0.042122,0.047560,0.000596
34,0.098240,0.103011,0.113113,0.002469
35,0.042366,0.043647,0.049939,0.000664
36,0.053582,0.056359,0.062629,0.000794
37,0.150208,0.176098,0.198618,0.006062
38,0.109224,0.112050,0.120568,0.003782
39,0.047551,0.049585,0.055535,0.001043
40,0.041342,0.045104,0.057392,0.000398
41,0.265049,0.273179,0.297566,0.009146
42,0.066298,0.068223,0.082896,0.001163
43,0.283265,0.295874,0.305868,0.011105
44,0.071721,0.077047,0.088918,0.001475
45,0.073391,0.077507,0.086424,0.001430
46,0.237043,0.252405,0.263123,0.007891
47,0.290752,0.310913,0.332273,0.013731
48,0.078410,0.082805,0.088434,0.000779
49,0.137486,0.142076,0.148877,0.002057
50,0.091978,0.095792,0.104942,0.001913
51,0.257926,0.262667,0.273637,0.008677
52,0.104190,0.120052,0.130930,0.001663
53,0.434712,0.457179,0.481802,0.018371
54,0.111614,0.116562,0.124781,0.002883
55,0.119348,0.123408,0.132111,0.003199
56,0.113399,0.126850,0.138897,0.001628
57,0.343551,0.351561,0.361222,0.013246
58,0.435128,0.460201,0.495547,0.019356
59,0.461384,0.480064,0.549087,0.025042
60,0.145707,0.151426,0.161007,0.002490
61,0.728272,0.759282,0.819653,0.037366
62,0.465078,0.501452,0.519923,0.025082
63,0.151814,0.157875,0.169277,0.004878
64,0.107987,0.112911,0.133517,0.001622
65,0.165598,0.172652,0.181012,0.005574
66,0.163900,0.169896,0.182763,0.005423
67,0.860987,0.871303,0.899790,0.049304
68,0.440710,0.448440,0.467509,0.020531
69,0.539018,0.551123,0.571883,0.029187
70,0.191112,0.200380,0.210987,0.006223
71,0.643100,0.659647,0.678016,0.038382
72,0.181775,0.190563,0.197130,0.003250
73,0.872308,0.890395,0.922644,0.066442
74,0.867092,0.890163,1.529163,0.049974
75,0.239832,0.247371,0.279407,0.007254
76,0.558233,0.583973,0.600096,0.031346
77,0.245208,0.256215,0.270561,0.009513
78,0.263737,0.276535,0.286948,0.009467
79,0.824636,0.852561,1.317911,0.053585
80,0.247285,0.254480,0.266311,0.004141
81,0.331400,0.343045,0.358013,0.011026
82,1.448886,1.459509,1.507927,0.075150
83,1.236523,1.268493,1.322101,0.074195
84,0.315523,0.326072,0.348240,0.007469
85,0.854283,0.882164,0.922889,0.041789
86,1.625325,1.646308,3.043326,0.091170
87,1.365350,1.385572,1.411049,0.067103
88,0.395366,0.403254,0.422571,0.011905
89,1.385435,1.423072,1.574285,0.087020
90,0.383485,0.392476,0.414371,0.014297
91,0.433230,0.454463,0.470539,0.016500
92,1.172360,1.182419,1.195471,0.065090
93,1.615623,1.631939,2.374926,0.086793
94,1.800319,1.856503,1.937153,0.112898
95,1.206591,1.219922,1.238865,0.063599
96,0.364122,0.384559,0.560349,0.007735
97,1.473803,1.504395,1.910129,0.120642
98,0.419445,0.427731,0.441541,0.019527
99,0.484027,0.496336,0.516539,0.021892
100,0.430358,0.438379,0.452623,0.009046
101,1.778955,1.808868,1.850443,0.138999
102,1.254853,1.267186,1.298963,0.071663
103,1.885564,1.908721,1.926018,0.145322
104,0.524733,0.542043,0.634810,0.018865
105,0.495858,0.508596,0.526169,0.022739
106,3.086185,3.193810,3.342615,0.151349
107,1.929453,1.958168,2.004509,0.158477
108,0.496208,0.520799,0.564935,0.015191
109,2.981579,3.007205,3.041655,0.213502
110,0.529881,0.541739,0.554734,0.028133
111,2.665193,2.683708,2.706703,0.172322
112,0.519415,0.534439,0.557953,0.017126
113,3.661649,3.751322,3.904181,0.287455
114,1.650101,1.671305,1.707116,0.109127
115,1.970038,2.022303,2.056473,0.131364
116,2.503260,2.553955,2.607964,0.167781
117,0.730369,0.741387,0.781446,0.038250
118,3.282499,3.367754,3.484855,0.233854
119,1.793171,1.821121,2.469593,0.118273
120,0.606427,0.631595,0.672617,0.017331
121,1.213699,1.246436,1.354417,0.090112
122,5.004729,5.154007,5.401956,0.307652
123,4.591379,4.618850,4.647771,0.264064
124,3.390232,3.417706,3.460697,0.211602
125,0.967755,0.991756,1.016492,0.050605
126,0.850007,0.859366,0.887575,0.044392
127,2.659579,2.696518,2.766858,0.228774
128,0.758593,0.788948,0.814296,0.016859
129,5.063032,5.084639,5.127195,0.313483
130,0.965253,0.990408,1.028275,0.048829
131,4.590296,4.619556,4.665599,0.389351
132,1.016933,1.028990,1.046679,0.045802
133,2.840163,2.878733,2.983303,0.179579
134,5.688880,5.736663,6.002468,0.380146
135,1.094241,1.112896,1.132713,0.051658
136,2.698771,2.730892,2.765123,0.170903
137,3.621758,3.685582,4.129394,0.309784
138,3.515667,3.547583,6.570728,0.227084
139,3.719004,3.788457,3.916826,0.317174
140,0.893339,0.906431,0.929422,0.043940
141,5.718734,5.992604,6.553767,0.388574
142,4.736743,4.766779,4.809167,0.317643
143,1.509392,1.528108,1.592275,0.151196
144,0.911646,0.941432,1.484128,0.030961
145,5.028859,5.057520,5.121638,0.324527
146,5.800163,5.977471,6.498635,0.527699
147,1.423057,1.442590,1.471945,0.074982
148,5.877377,5.900873,5.937375,0.409364
149,4.330922,4.447055,4.834106,0.434385
150,1.360037,1.393449,1.420930,0.067830
151,3.796638,3.857154,3.981962,0.404262
152,3.672568,3.705562,5.772134,0.260128
153,3.701945,3.728631,4.177309,0.257312
154,1.528809,1.550498,1.598232,0.092595
155,6.044446,6.099568,6.761348,0.416292
156,1.463555,1.503323,2.497145,0.057238
157,3.999493,4.105247,4.348160,0.442795
158,6.046086,6.126094,6.298116,0.454195
159,8.740032,8.885098,9.146233,0.521648
160,1.324119,1.340486,1.881508,0.037222
161,5.865603,5.927195,6.018658,0.369661
162,1.734097,1.760322,1.796042,0.104763
163,6.595988,7.548190,8.493018,0.622193
164,9.749098,9.773267,9.807812,0.608388
165,2.134001,2.162798,2.187952,0.115387
166,8.205461,8.291716,8.639485,0.610503
167,6.853419,6.959692,7.287298,0.657121
168,1.541329,1.558237,1.602514,0.058565
169,3.153734,3.179839,3.210801,0.243590
170,4.924870,4.967281,5.030812,0.343332
171,5.577742,5.639082,5.688769,0.390016
172,10.910333,10.962305,11.067331,0.738620
173,7.755818,7.847247,8.014887,0.711652
174,8.629168,8.664604,8.726805,0.553552
175,2.242971,2.310901,2.519570,0.148552
176,2.107460,2.147387,2.196035,0.110638
177,11.484923,11.634254,11.996160,0.711576
178,9.470603,9.524111,9.600756,0.717072
179,7.623346,7.759207,8.095895,0.768792
180,1.816333,1.848085,1.896396,0.074293
181,13.645345,13.875268,14.422076,1.048286
182,2.446980,2.499110,2.635662,0.162274
183,21.757263,22.168947,22.667957,1.054903
184,7.503110,7.559513,7.671619,0.539539
185,12.629255,12.663482,12.731519,0.842855
186,10.182230,10.211241,10.283705,0.708353
187,7.202778,7.305369,7.473205,0.658603
188,11.906131,12.373377,12.707562,0.920252
189,2.708833,2.771977,3.404336,0.172388
190,7.414287,7.569663,13.183788,0.521464
191,7.840197,8.190023,8.696226,0.794337
192,2.388082,2.638066,2.699835,0.070471
193,7.444356,7.739032,12.371584,0.849948
194,10.685348,10.893822,11.188670,0.992236
195,3.116984,3.352396,3.803305,0.198780
196,2.536616,2.663444,4.201586,0.140086
197,7.702960,7.779928,8.030767,0.891132
198,2.900208,3.042974,3.536542,0.196626
199,8.765983,8.990667,9.477910,0.912169
200,2.019341,2.107495,3.572304,0.091400
201,21.885892,22.255708,22.837058,1.304993
202,14.573288,15.113223,15.841011,1.142594
203,13.919768,14.029068,14.173595,0.924319
204,9.991715,10.025070,10.051698,0.600311
205,18.074372,18.198894,18.343040,1.246759
206,14.321708,14.465117,14.744804,1.195040
207,11.769246,11.864355,11.981415,0.800331
208,3.543993,3.580573,3.656112,0.163630
209,11.041157,11.114482,11.226838,0.976769
210,2.909287,2.981329,4.403222,0.204434
211,12.664584,13.413827,14.463817,1.138758
212,21.118021,21.288208,21.561731,1.237062
213,17.273786,17.482360,17.787629,1.098247
214,15.928202,16.234711,16.749168,1.304224
215,21.332981,21.411648,21.545193,1.507581
216,3.476374,3.521861,3.563666,0.109595
217,17.209207,17.259921,17.295520,1.152739
218,24.155338,25.025611,25.700733,1.996293
219,24.694469,25.392511,26.062011,1.809473
220,4.121092,4.232218,4.701314,0.273616
221,11.695713,11.809849,15.479001,1.100846
222,20.430096,20.455445,20.505309,1.402524
223,20.172653,21.054387,21.669454,1.980010
224,3.937995,3.994974,4.723698,0.154401
225,4.519792,4.614443,7.867187,0.333421
226,27.541114,28.328211,28.746285,2.161741
227,15.135016,15.561021,16.681430,1.455591
228,13.061729,13.152834,13.461326,0.917275
229,16.501802,16.884034,17.268632,1.466250
230,14.883018,15.038169,19.682492,1.081056
231,5.407681,5.534110,9.535693,0.336549
232,17.925383,17.974024,18.499936,1.305178
233,16.464534,17.029537,17.884321,1.559940
234,4.789978,4.861533,5.698096,0.339049
235,26.570586,27.206710,28.080719,1.834519
236,23.967702,24.116156,24.429165,1.811854
237,20.427478,20.805885,23.530322,1.534089
238,14.044902,14.387570,25.596199,1.002939
239,17.628505,17.968034,19.066614,1.653653
240,5.618306,5.794224,7.943156,0.134611
241,28.779586,29.175422,29.593963,2.768373
242,7.323227,7.453892,9.246618,0.773745
243,6.598506,6.649599,6.730198,0.390981
244,39.983304,40.391752,40.818595,2.501554
245,6.775327,7.001503,12.226795,0.382674
246,32.584957,32.708479,32.869719,2.116850
247,18.809968,19.012563,19.415542,1.630461
248,22.638034,22.766336,34.467679,1.685472
249,31.279664,31.377138,31.539729,2.102392
250,5.820051,6.831675,9.841435,0.446165
251,17.066243,17.467574,26.360893,1.852985
252,6.456257,6.509627,6.648912,0.208992
253,22.951745,23.133920,37.262181,1.931799
254,21.303552,21.762221,36.949033,1.891158
255,19.056822,19.301992,19.829417,1.234825
256,7.433524,7.637651,8.018821,0.162134
257,26.467022,27.402367,29.380151,2.384897
258,36.404819,36.480427,36.571772,2.521178
259,33.606316,33.744861,46.326500,2.317173
260,7.333123,7.677654,12.966220,0.468728
261,29.670348,29.863758,29.921372,1.996515
262,40.617079,41.961030,45.878073,3.326420
263,28.369521,29.170134,29.871335,2.512495
264,7.804295,7.968780,10.036268,0.378805
265,39.290538,39.694757,40.567709,2.466162
266,21.612878,21.863232,22.728778,1.514957
267,35.090410,35.358717,45.649573,2.471875
268,47.556495,48.535613,71.905256,3.511978
269,30.283124,31.408585,33.243401,2.644071
270,8.790429,8.970142,13.644860,0.489174
271,27.245833,28.375986,30.155917,2.472024
272,20.796234,21.045630,22.273534,1.444000
273,8.880961,9.017118,14.280213,0.577182
274,31.593024,31.953396,32.319800,2.554986
275,10.380393,10.427590,13.051662,0.577748
276,27.348155,27.540789,28.048075,1.874305
277,27.417083,28.893372,37.466698,2.599272
278,33.436188,33.907019,35.285137,2.642417
279,35.621630,35.794315,36.533505,2.487020
280,7.185879,7.308889,8.067183,0.376495
281,30.837219,31.254674,32.168228,2.686253
282,39.660590,40.807397,43.147968,3.157978
283,31.695376,32.831074,34.343614,2.730394
284,38.630637,39.261991,43.334429,2.608238
285,27.806884,27.923748,30.510026,1.866067
286,12.457408,12.537611,16.295357,1.311677
287,49.735664,49.931655,51.510429,3.472677
288,10.554825,12.121053,15.840974,0.292416
289,44.352310,44.492888,44.787741,3.632161
290,36.629397,36.748703,37.945875,2.619824
291,41.702871,42.121223,53.702851,3.415862
292,47.860834,50.517246,53.965197,4.295686
293,41.463078,44.054440,45.154840,3.560845
294,11.164396,11.228454,11.546351,0.681676
295,51.596517,51.918004,53.763340,3.364996
296,43.696899,44.116367,44.594647,3.386008
297,11.446280,11.817764,12.836357,0.759634
298,40.940688,42.216518,43.024152,3.573651
299,36.681701,37.020168,37.742668,3.224605
300,10.073278,11.602107,16.644829,0.408635
301,55.568954,56.278722,56.809397,4.170545
302,36.173925,36.699364,38.029569,3.336698
303,54.576213,55.239385,56.241528,3.931996
304,31.148302,31.623359,34.264902,2.191368
305,77.918982,78.883490,80.403155,4.961953
306,30.183035,31.009937,32.777262,2.121136
307,68.407996,69.751880,71.142061,5.857952
308,11.899191,12.071103,15.039947,0.661347
309,62.454038,63.791963,65.173273,4.113608
310,45.529103,45.656630,46.723560,3.371818
311,69.893207,70.757363,77.067833,6.025525
312,13.265630,13.431088,13.616975,0.492074
313,70.971465,72.372184,94.437339,6.110327
314,37.574127,38.810324,40.879685,3.654165
315,14.638332,14.930003,17.905087,0.829608
316,50.479242,51.466686,53.917528,3.903787
317,38.413142,40.345259,62.683542,3.783411
318,63.316087,63.920516,92.819932,4.244174
319,53.504776,53.837444,57.176678,4.658619
320,11.807819,12.274298,16.261296,0.375116
321,62.199653,62.560371,63.020147,4.491866
322,44.253637,44.556466,45.618835,3.092790
323,64.159575,64.339749,98.755537,5.282595
324,15.419080,15.867172,18.623648,0.558367
325,17.643818,17.972087,18.569452,1.012034
326,51.608247,52.574221,55.902317,5.106668
327,100.789966,101.158566,104.403602,6.832763
328,67.847954,68.241829,68.543900,4.985780
329,69.226004,69.657870,71.373456,5.113088
330,16.698465,16.888442,19.085005,1.011325
331,81.827787,82.566016,83.766033,7.012780
332,66.021704,66.587610,66.907102,4.978928
333,65.369916,66.044177,76.671380,4.898352
334,56.471028,57.673377,61.072123,5.395852
335,94.120437,95.238887,100.025503,6.145329
336,15.053367,15.264172,21.012973,0.501347
337,83.547214,84.021657,84.635909,7.293855
338,19.982772,21.150619,25.260675,2.221906
339,102.356372,103.467423,104.913294,7.402062
340,40.961948,41.922898,44.213351,2.921795
341,66.373840,66.793648,76.844440,5.822179
342,44.570321,46.027516,50.431539,3.206451
343,18.304312,18.697672,27.128014,1.151459
344,76.095350,76.490269,83.703499,5.984700
345,57.685190,58.120596,59.116368,3.812014
346,57.803646,59.544746,71.373125,5.847648
347,57.423376,58.140034,71.801971,5.309033
348,62.800863,63.671795,73.691494,4.626294
349,58.239115,59.404684,64.357793,5.386771
350,17.281920,17.569125,26.981333,1.309310
351,18.953694,19.670144,34.025143,1.302203
352,21.804690,22.419476,23.046559,1.121760
353,56.819628,63.475988,89.992606,5.515444
354,80.452080,81.546531,83.017519,5.790727
355,81.534493,82.904118,84.205688,5.207983
356,72.371319,73.082106,75.169154,5.853685
357,50.897794,51.192163,70.569628,3.486622
358,61.830379,63.004315,75.630665,6.321433
359,63.740572,66.624298,113.196057,5.732369
360,17.692356,19.950645,23.287379,0.611582
361,98.069172,98.353169,99.982102,7.670694
362,105.046624,108.613553,110.949696,8.563201
363,25.024441,25.328063,29.725036,2.736033
364,22.548103,23.331776,25.332752,0.853336
365,99.674229,100.000527,100.430116,8.511479
366,142.503256,142.666217,145.448222,8.547732
367,95.842827,100.352466,119.261307,9.481028
368,59.634103,60.986776,62.734237,4.487826
369,109.425173,109.744933,110.246311,7.416948
370,92.124383,92.765106,94.353769,6.663935
371,110.933349,111.555441,113.205399,6.880949
372,80.102469,80.582253,81.366699,5.963974
373,99.816969,100.149319,106.361256,9.823620
374,57.581222,60.355915,91.390681,5.467893
375,25.202063,25.981688,30.177222,1.442526
376,105.419298,106.201096,114.871543,7.508338
377,92.265400,93.005664,133.731535,7.712677
378,25.112094,25.537868,27.411640,1.549306
379,67.808916,68.979326,76.571710,6.516418
380,60.771875,61.661434,63.124890,4.408965
381,87.652091,89.037778,90.733867,6.533551
382,68.652917,69.379906,70.647739,6.562640
383,67.021062,70.800568,102.733225,6.675816
384,28.510658,29.124123,35.431229,0.802380
385,27.426317,28.938968,32.389240,1.716548
386,67.979158,69.049407,72.663725,7.014136
387,120.515488,120.938919,122.555005,9.148242
388,89.932533,91.165720,129.455713,8.089632
389,76.373484,77.087988,78.526202,7.484942
390,27.037472,29.661739,44.882641,1.719643
391,114.579098,117.164945,212.530955,10.113078
392,26.383798,28.084907,30.418534,1.424142
393,135.735127,137.782713,232.990043,10.900238
394,66.941617,68.393042,73.305160,7.357255
395,103.126606,104.502157,175.187545,7.623856
396,28.665855,29.757635,43.769215,1.628450
397,76.525256,78.555589,100.894313,7.727884
398,72.550757,73.722601,76.381057,7.532585
399,73.105644,73.264799,91.869716,5.258409
400,26.604103,26.792637,26.927267,0.850236
401,129.648029,130.671561,225.231084,12.767278
402,152.459697,155.804464,274.041260,10.600334
403,118.584697,119.645273,191.914337,9.640338
404,120.330032,121.398230,122.688201,9.519573
405,33.982754,34.963381,54.583578,1.821478
406,110.904292,111.303825,111.453935,7.407016
407,135.851690,137.560089,216.491986,11.122526
408,72.751161,75.876301,119.340285,5.034693
409,90.938557,91.951736,94.904868,8.804334
410,130.886703,132.429007,133.658405,9.833850
411,108.954123,110.769356,169.606074,8.812609
412,117.743376,120.935910,223.926273,9.781825
413,144.146626,144.847256,228.743119,9.390847
414,89.569781,90.529114,108.576511,6.644680
415,137.409726,138.806448,158.879300,9.931010
416,34.076725,34.578751,35.782309,1.433117
417,114.767252,115.834601,117.189850,9.116131
418,88.149850,88.806465,95.438302,8.093915
419,94.678235,95.535555,155.105597,9.303329
420,30.904977,32.705606,41.312197,1.327057
421,101.812914,103.374043,109.595025,9.405116
422,94.066628,95.888582,143.928661,9.390547
423,151.665431,153.535481,191.634615,10.997692
424,168.862393,171.325221,174.151962,10.118820
425,88.719177,89.686530,146.174897,5.929196
426,137.193087,137.755832,145.882735,8.958566
427,210.946264,212.886678,284.958090,13.789542
428,133.284516,136.190513,156.528437,10.637690
429,44.367299,46.920945,75.645110,4.621530
430,166.677317,167.551345,292.953977,11.874103
431,102.511490,108.878522,191.733399,9.924096
432,37.579636,39.002097,42.346225,1.096859
433,118.035419,119.925388,166.000160,12.007546
434,132.334339,133.495008,183.299577,9.534580
435,147.966913,149.644379,267.871809,9.456343
436,199.049241,199.369761,200.936044,16.185914
437,174.413607,176.459414,211.985001,14.643503
438,166.291805,167.168708,254.617605,14.662554
439,117.977027,119.341679,120.822892,12.384251
440,41.468059,43.240120,51.906815,2.343753
441,45.802307,46.535403,53.976916,2.619324
442,104.119555,105.159248,110.414751,9.149287
443,120.616727,121.754318,154.597438,12.639221
444,169.864417,171.056616,269.550651,11.567460
445,162.696884,164.214083,166.690184,11.687832
446,157.434441,163.043610,285.599314,16.171274
447,151.336914,160.746997,262.688445,12.305037
448,44.007394,44.472175,45.433184,1.443174
449,124.522948,125.761010,208.548913,13.027457
450,40.064775,42.553103,53.982319,2.424613
451,189.124061,190.965375,194.365443,16.525382
452,210.613377,214.032321,299.903848,17.534186
453,126.377165,129.375837,237.271608,11.515303
454,119.895109,121.549252,194.504714,12.105399
455,51.205733,52.485314,62.461562,2.755111
456,109.387550,112.025913,129.077429,7.573237
457,123.807734,127.504456,225.543959,12.197617
458,133.003435,139.090499,196.785028,12.353002
459,116.519609,117.410726,185.733082,7.571875
460,128.132335,128.851635,229.394498,8.999133
461,125.125498,129.644728,188.934304,12.442680
462,48.218461,48.642508,51.080895,2.994099
463,125.718509,127.767415,145.160697,12.566311
464,153.850893,155.594257,272.215946,11.002227
465,178.252627,180.540865,210.660967,12.227634
466,128.402671,130.281048,215.390636,12.740108
467,136.726477,138.147191,148.155979,12.815782
468,49.469530,50.823297,57.562833,2.599753
469,262.148081,265.475963,383.316043,17.093609
470,201.827190,203.792871,208.413570,13.813982
471,148.752640,153.737473,226.325699,12.618316
472,200.761419,204.617278,296.810271,13.747292
473,235.184533,237.224033,313.172966,19.609998
474,163.205371,164.155321,251.094712,12.609331
475,141.277752,142.599817,240.244777,8.936104
476,134.563159,139.083254,240.170184,8.277048
477,255.357918,256.784070,263.375627,14.812138
478,166.809663,169.202962,277.460515,13.513686
479,128.690190,130.792307,231.094575,13.581989
480,60.494359,66.909999,76.699055,1.298765
481,223.550753,224.719232,422.217394,18.529139
482,240.901680,245.031798,361.366132,22.565165
483,157.942527,159.537615,194.245480,10.712037
484,65.234671,66.843593,74.403646,6.485023
485,209.868427,213.814367,304.264472,16.130319
486,52.462525,58.128356,79.147461,3.611406
487,163.729995,168.079823,276.145495,17.427652
488,334.392336,335.234276,338.929578,20.349216
489,231.129372,234.810889,320.128465,17.554590
490,53.340312,55.553325,64.505462,3.494872
491,172.285137,174.628478,253.516490,17.749830
492,256.692982,261.500244,357.131860,17.516495
493,292.322242,293.834962,493.867312,23.034026
494,161.314637,162.258126,166.916573,13.483233
495,70.430847,77.045898,101.773329,3.853624
496,203.669901,206.713981,341.311743,14.184662
497,224.655891,227.758893,337.186760,14.565627
498,221.760997,229.783580,342.592852,17.093676
499,174.919186,177.512118,182.050474,18.404660
500,56.174506,62.186337,82.177395,2.409700
501,213.076155,215.385339,318.977046,18.554747
502,177.848026,185.056484,277.086143,15.296391
503,154.156165,157.062324,248.291697,15.523620
504,64.804928,67.725648,76.935547,1.990545
505,263.760155,265.712333,271.823860,18.560720
506,192.767307,195.127758,313.830234,16.594503
507,79.791967,83.298052,114.798359,7.803823
508,176.247199,178.764122,318.801057,15.470679
509,154.775355,160.125606,281.492662,15.952135
510,153.619053,156.766913,160.349554,10.151443
511,289.249540,291.986056,377.187936,23.654429
512,89.670310,90.651253,95.841249,1.488595
513,175.917220,179.527237,266.771650,11.402850
514,241.824079,243.243461,278.637049,19.586435
515,265.231138,267.202232,295.371816,19.423222
516,298.103491,307.968339,480.324384,20.633266
517,292.419455,298.765242,501.696178,24.177894
518,280.359180,283.093235,317.824397,19.290075
519,223.627031,226.717877,342.012465,20.118034
520,67.307391,71.073208,76.826078,3.071684
521,204.551727,231.914944,375.696308,20.584457
522,217.679354,218.942432,311.283134,16.134032
523,211.815630,213.372202,241.457073,20.762492
524,310.556920,312.278097,408.372386,25.819754
525,72.679658,76.742512,88.622378,4.118607
526,235.347358,237.370940,249.262704,20.643626
527,349.360190,352.616190,560.263607,28.916588
528,79.032135,79.963605,88.779646,3.786647
529,321.616205,326.924646,426.053880,27.815076
530,346.771073,353.828682,409.767996,20.014125
531,322.527505,324.524001,428.862858,20.783198
532,169.563801,170.815723,178.687795,12.477962
533,355.635272,358.085996,363.371506,27.198681
534,275.687597,283.874235,469.380120,20.113764
535,321.117364,327.892601,359.072959,22.648984
536,378.241453,379.700387,387.397208,25.232544
537,251.062313,256.228030,384.461797,21.758306
538,237.572231,272.017787,405.590353,21.734350
539,82.315206,88.867643,111.023867,5.050459
540,75.776624,88.002227,112.531067,2.318855
541,371.266098,372.311519,402.063166,36.198201
542,238.188995,259.334718,386.048150,20.371065
